,ID,Name,School_ID,School,Division,Fr_PR,So_PR,Jr_PR,Sr_PR,Grad_Yr
39,8988647,Nicole Macco,21254,Penn,Heps,3.6,4.02,4.01,3.75,2019
40,8989594,Caitlyn Trebella,21602,Youngstown State,Horizon,3.57,3.58,3.35,3.6,2019
41,9103841,Maria Heckman,21594,Wright State,Horizon,3.57,3.85,3.4,3.56,2019
42,8989618,Shelby Marken,21602,Youngstown State,Horizon,3.46,3.21,3.35,3.45,2019
44,9121342,Eboni Hall,20584,Akron,Mid-American (MAC),3.76,3.91,4.27,3.85,2019
45,9124211,Emily Fletchall,21101,Miami (OH),Mid-American (MAC),3.41,3.7,3.62,3.42,2019
46,9545129,DiCaria Alvarez,20872,Florida A&amp;M,Mid-Eastern (MEAC),2.29,2.99,3.19,3.29,2019
47,8987826,Christina LeMunyon,20829,Drake,Missouri Valley (MVC),3.6,3.65,3.55,3.68,2019
48,9017352,Emily Brady,20974,Indiana State,Missouri Valley (MVC),3.56,3.71,3.54,3.57,2019
49,9015572,Kim Jackson,20974,Indiana State,Missouri Valley (MVC),3.61,3.56,3.69,3.51,2019
50,7260149,Bonnie Draxler,21326,San Diego State,Mountain West (MWC),4.2,4.29,4.35,4.51,2019
51,9015614,Kathryn Tomczak,20583,Air Force,Mountain West (MWC),4.0,4.21,4.2,4.21,2019
52,8554778,Marissa Berry,21326,San Diego State,Mountain West (MWC),4.05,4.17,4.01,4.12,2019
53,9027982,Gabby Smith,20768,Colorado State,Mountain West (MWC),3.87,4.05,3.82,3.79,2019
54,9097950,Jerni Self,20583,Air Force,Mountain West (MWC),3.56,3.77,3.91,3.79,2019
56,8996553,Taylor Thurnherr,21402,St Francis U (PA),Northeast (NEC),3.25,3.7,3.65,3.7,2019
57,8992584,Savanah Amato,20630,Austin Peay,Ohio Valley (OVC),4.04,4.03,3.95,3.8,2019
58,8992576,Dascha Hix,20630,Austin Peay,Ohio Valley (OVC),3.72,3.86,3.65,3.8,2019
59,7894362,Elleyse Garrett,21490,UCLA,PAC-12,3.69,4.05,4.2,4.36,2019
60,9150143,Katelyn Frost,21526,Washington State,PAC-12,3.66,3.55,3.7,4.08,2019
62,9630561,Nicole Summersett,21424,Stanford,PAC-12,3.62,3.85,3.9,3.89,2019
63,9548382,Melissa Maneatis,21490,UCLA,PAC-12,3.71,3.96,3.72,3.5,2019
64,9119082,Tori Hoggard,20619,Arkansas,Southeastern (SEC),4.4,4.55,4.5,4.56,2019
65,9119052,Lexi (Weeks) Jacobus,20619,Arkansas,Southeastern (SEC),4.7,4.55,4.55,4.36,2019
66,9119079,Rylee Robinson,20619,Arkansas,Southeastern (SEC),3.7,3.65,4.18,4.23,2019
67,8990234,Hannah Emery,20615,Appalachian State,Southern (SoCon),3.6,3.66,3.67,3.65,2019
68,8999466,Nicole Karabas,20855,Elon,Southern (SoCon),3.25,3.45,1.02,3.46,2019
69,8990250,Sofia San Miguel,20615,Appalachian State,Southern (SoCon),3.21,3.45,3.67,3.43,2019
70,8999457,Ellie Bennett,20855,Elon,Southern (SoCon),3.4,3.45,3.35,3.05,2019
72,9122854,Caroline Bellows,21466,Texas-San Antonio,Southland (SLC),3.55,3.66,3.66,3.88,2019
74,8995246,Alexis Pickney,20587,Alabama State,Southwestern (SWAC),3.05,3.21,3.05,2.75,2019
75,9200189,Getter Lemberg,21545,Western Kentucky,Sun Belt,3.74,3.43,3.81,3.77,2019
76,9181819,Caitlyn Dressler,21360,South Alabama,Sun Belt,3.65,3.8,3.66,3.2,2019
81,8435303,Leah Frischmann,20809,Dayton,Atlantic 10,3.86,3.86,3.8,3.65,2018
82,8150192,Madison Heath,20831,Duke,Atlantic Coast (ACC),4.2,4.3,4.35,4.45,2018
85,7716568,Katie Freix,21507,Virginia,Atlantic Coast (ACC),3.5,3.75,3.78,3.93,2018
86,9123683,Olivia Privitera,21510,Virginia Tech,Atlantic Coast (ACC),3.42,3.76,4.1,3.9,2018
87,8429465,Taylor Amann,21576,Wisconsin,Big 10,3.84,4.16,4.2,4.36,2018
88,8977921,Hannah Mulhern,21255,Penn State,Big 10,3.85,3.95,4.1,4.12,2018
89,9109667,Madison Roberts,21230,Ohio State,Big 10,3.25,3.76,4.08,3.92,2018
91,8429442,Laura Taylor,20996,Kansas,Big 12,4.05,4.12,4.31,4.35,2018
92,8429453,Kally Long,21452,Texas,Big 12,3.99,4.31,4.4,4.34,2018
93,9027531,Sara Kathryn Stevens,21453,Texas A&amp;M,Big 12,3.85,4.15,4.06,4.15,2018
96,8429455,Emily Gunderson,21453,Texas A&amp;M,Big 12,4.14,4.0,4.2,3.78,2018
98,8842029,Megan Vanderpool,20998,Kansas State,Big 12,3.65,3.76,3.76,3.44,2018
100,7722281,Gemma Tedeschi,21072,Marquette,Big East,3.46,3.86,3.81,3.65,2018
101,7975664,Danielle Brandon,21314,Sacramento State,Big Sky,3.7,4.12,3.98,3.97,2018
104,8991726,Mariel Finger,21033,Liberty,Big South,3.5,3.75,3.68,3.32,2018
106,8121054,Lauren Bartsch,21044,Long Beach State,Big West,3.65,3.61,3.9,3.85,2018
107,7729580,Beth Rossi,20792,CS Northridge,Big West,3.46,3.51,3.77,3.85,2018
115,8331500,Ayane Rosano,21292,Rice,C-USA,3.45,3.72,3.86,3.91,2018
117,9107128,Shelby Garnand,20897,George Mason,Colonial (CAA),3.2,3.76,3.94,3.92,2018
